datum,tankenr,value
1.4694048E9,1,0.6947852923283825
1.4694912E9,1,0.6981732902993562
1.4695776E9,1,0.7015612882703298
1.469664E9,1,0.7049492862413035
1.4697504E9,1,0.7083372842122773
1.4698368E9,1,0.7117252821832509
1.4699232E9,1,0.7151132801542246
1.4700096E9,1,0.7185012781251984
1.470096E9,1,0.721889276096172
1.4701824E9,1,0.7252772740671457
1.4702688E9,1,0.7286652720381194
1.4703552E9,1,0.7320532700090931
1.4704416E9,1,0.7354412679800668
1.470528E9,1,0.7388292659510405
1.4706144E9,1,0.7422172639220141
1.4707008E9,1,0.7456052618929879
1.4707872E9,1,0.7489932598639616
1.4708736E9,1,0.7523812578349353
1.47096E9,1,0.755769255805909
1.4710464E9,1,0.7591572537768827
1.4711328E9,1,0.7625452517478564
1.4712192E9,1,0.76593324971883
1.4713056E9,1,0.7693212476898038
1.471392E9,1,0.7727092456607775
1.4714784E9,1,0.7760972436317511
1.4715648E9,1,0.7794852416027248
1.4716512E9,1,0.7828732395736986
1.4717376E9,1,0.7862612375446723
1.471824E9,1,0.7896492355156459
1.4719104E9,1,0.7930372334866197
1.4719968E9,1,0.7964252314575934
1.4720832E9,1,0.799813229428567
1.4721696E9,1,0.8032012273995407
1.472256E9,1,0.8065892253705145
1.4723424E9,1,0.8099772233414881
1.4724288E9,1,0.8133652213124618
1.4725152E9,1,0.8167532192834356
1.4726016E9,1,0.8201412172544092
1.472688E9,1,0.8235292152253829
1.4727744E9,1,0.8269172131963566
1.4728608E9,1,0.8303052111673304
1.4729472E9,1,0.833693209138304
1.4730336E9,1,0.8370812071092777
1.47312E9,1,0.8404692050802514
1.4732064E9,1,0.8438572030512251
1.4732928E9,1,0.8472452010221988
1.4733792E9,1,0.8506331989931725
1.4734656E9,1,0.8540211969641462
1.473552E9,1,0.8574091949351199
1.4736384E9,1,0.8607971929060936
1.4737248E9,1,0.8641851908770672
1.4738112E9,1,0.867573188848041
1.4738976E9,1,0.8709611868190147
1.473984E9,1,0.8743491847899884
1.4740704E9,1,0.8777371827609621
1.4741568E9,1,0.8811251807319358
1.4742432E9,1,0.8845131787029095
1.4743296E9,1,0.8879011766738831
1.474416E9,1,0.8912891746448569
1.4745024E9,1,0.8946771726158306
1.4745888E9,1,0.8980651705868042
1.4746752E9,1,0.9014531685577779
1.4747616E9,1,0.9048411665287517
1.474848E9,1,0.9082291644997253
1.4749344E9,1,0.911617162470699
1.4750208E9,1,0.9150051604416728
1.4751072E9,1,0.9183931584126465
1.4751936E9,1,0.9217811563836201
1.47528E9,1,0.9251691543545938
1.4753664E9,1,0.9285571523255676
1.4754528E9,1,0.9319451502965412
1.4755392E9,1,0.9353331482675149
1.4756256E9,1,0.9387211462384886
1.475712E9,1,0.9421091442094623
1.4757984E9,1,0.945497142180436
1.4758848E9,1,0.9488851401514097
1.4759712E9,1,0.9522731381223835
1.4760576E9,1,0.9556611360933571
1.476144E9,1,0.9590491340643308
1.4762304E9,1,0.9624371320353045
1.4763168E9,1,0.9658251300062782
1.4764032E9,1,0.9692131279772519
1.4764896E9,1,0.9726011259482256
1.476576E9,1,0.9759891239191993
1.4766624E9,1,0.979377121890173
1.4767488E9,1,0.9827651198611467
1.4768352E9,1,0.9861531178321203
1.4769216E9,1,0.9895411158030941
1.477008E9,1,0.9929291137740678
1.4770944E9,1,0.9963171117450415
1.4771808E9,1,0.9997051097160151
1.4772672E9,1,1.003093107686989
1.4773536E9,1,1.0064811056579626
1.47744E9,1,1.0098691036289362
1.4775264E9,1,1.01325710159991
1.4776128E9,1,1.0166450995708836
1.4776992E9,1,1.0200330975418574
1.4777856E9,1,1.0234210955128311
1.477872E9,1,1.0268090934838048
1.4779584E9,1,1.0301970914547784
1.4780448E9,1,1.0335850894257521
1.4781312E9,1,1.0369730873967258
1.4782176E9,1,1.0403610853676994
1.478304E9,1,1.0437490833386733
1.4783904E9,1,1.047137081309647
1.4784768E9,1,1.0505250792806207
1.4785632E9,1,1.0539130772515943
1.4786496E9,1,1.057301075222568
1.478736E9,1,1.0606890731935417
1.4788224E9,1,1.0640770711645153
1.4789088E9,1,1.0674650691354892
1.4789952E9,1,1.0708530671064629
1.4790816E9,1,1.0742410650774366
1.479168E9,1,1.0776290630484102
1.4792544E9,1,1.0810170610193839
1.4793408E9,1,1.0844050589903576
1.4794272E9,1,1.0877930569613312
1.4795136E9,1,1.0911810549323049
1.4796E9,1,1.0945690529032788
1.4796864E9,1,1.0979570508742524
1.4797728E9,1,1.101345048845226
1.4798592E9,1,1.1047330468161998
1.4799456E9,1,1.1081210447871734
1.480032E9,1,1.111509042758147
1.4801184E9,1,1.1148970407291208
1.4802048E9,1,1.1182850387000947
1.4802912E9,1,1.1216730366710683
1.4803776E9,1,1.125061034642042
1.480464E9,1,1.1284490326130157
1.4805504E9,1,1.1318370305839893
1.4806368E9,1,1.135225028554963
1.4807232E9,1,1.1386130265259367
1.4808096E9,1,1.1420010244969105
1.480896E9,1,1.1453890224678842
1.4809824E9,1,1.1487770204388579
1.4810688E9,1,1.1521650184098315
1.4811552E9,1,1.1555530163808052
1.4812416E9,1,1.1589410143517789
1.481328E9,1,1.1623290123227525
1.4814144E9,1,1.1657170102937264
1.4815008E9,1,1.1691050082647
1.4815872E9,1,1.1724930062356738
1.4816736E9,1,1.1758810042066474
1.48176E9,1,1.179269002177621
1.4818464E9,1,1.1826570001485948
1.4819328E9,1,1.1860449981195684
1.4820192E9,1,1.189432996090542
1.4821056E9,1,1.192820994061516
1.482192E9,1,1.1962089920324896
1.4822784E9,1,1.1995969900034633
1.4823648E9,1,1.202984987974437
1.4824512E9,1,1.2063729859454106
1.4825376E9,1,1.2097609839163843
1.482624E9,1,1.213148981887358
1.4827104E9,1,1.2165369798583319
1.4827968E9,1,1.2199249778293055
1.4828832E9,1,1.2233129758002792
1.4829696E9,1,1.2267009737712529
1.483056E9,1,1.2300889717422265
1.4831424E9,1,1.2334769697132002
1.4832288E9,1,1.2368649676841739
1.4833152E9,1,1.2402529656551478
1.4834016E9,1,1.2436409636261214
1.483488E9,1,1.247028961597095
1.4835744E9,1,1.234
1.4836608E9,1,1.234
1.4837472E9,1,1.234
1.4838336E9,1,1.234
1.48392E9,1,1.234
1.4840064E9,1,1.2392982303232407
1.4840928E9,1,1.234
1.4841792E9,1,1.214
1.4842656E9,1,1.229
1.484352E9,1,1.244
1.4844384E9,1,1.214
1.4845248E9,1,1.214
1.4846112E9,1,1.209
1.4846976E9,1,1.2458328327595047
1.484784E9,1,1.2371505339888116
1.4848704E9,1,1.2308904481952083
1.4849568E9,1,1.2182358096621388
1.4850432E9,1,1.189
1.4851296E9,1,1.189
1.485216E9,1,1.169
1.4853024E9,1,1.194
1.4853888E9,1,1.199
1.4854752E9,1,1.179
1.4855616E9,1,1.189
1.485648E9,1,1.189
1.4857344E9,1,1.169
1.4858208E9,1,1.174
1.4543712E9,2,1.1070643786675205
1.4544576E9,2,1.1074848267744068
1.454544E9,2,1.107905274881293
1.4546304E9,2,1.1083257229881793
1.4547168E9,2,1.1087461710950655
1.4548032E9,2,1.1091666192019518
1.4548896E9,2,1.109587067308838
1.454976E9,2,1.1100075154157243
1.4550624E9,2,1.1104279635226104
1.4551488E9,2,1.1108484116294968
1.4552352E9,2,1.1112688597363831
1.4553216E9,2,1.1116893078432692
1.455408E9,2,1.1121097559501556
1.4554944E9,2,1.1125302040570417
1.4555808E9,2,1.112950652163928
1.4556672E9,2,1.1133711002708142
1.4557536E9,2,1.1137915483777006
1.45584E9,2,1.1142119964845867
1.4559264E9,2,1.114632444591473
1.4560128E9,2,1.1150528926983592
1.4560992E9,2,1.1154733408052455
1.4561856E9,2,1.1158937889121316
1.456272E9,2,1.116314237019018
1.4563584E9,2,1.1167346851259041
1.4564448E9,2,1.1171551332327905
1.4565312E9,2,1.1175755813396768
1.4566176E9,2,1.117996029446563
1.456704E9,2,1.1184164775534493
1.4567904E9,2,1.1188369256603354
1.4568768E9,2,1.1192573737672218
1.4569632E9,2,1.119677821874108
1.4570496E9,2,1.1200982699809943
1.457136E9,2,1.1205187180878804
1.4572224E9,2,1.1209391661947667
1.4573088E9,2,1.1213596143016529
1.4573952E9,2,1.1217800624085392
1.4574816E9,2,1.1222005105154254
1.457568E9,2,1.1226209586223117
1.4576544E9,2,1.123041406729198
1.4577408E9,2,1.1234618548360842
1.4578272E9,2,1.1238823029429705
1.4579136E9,2,1.1243027510498567
1.458E9,2,1.124723199156743
1.4580864E9,2,1.1251436472636291
1.4581728E9,2,1.1255640953705155
1.4582592E9,2,1.1259845434774016
1.4583456E9,2,1.126404991584288
1.458432E9,2,1.126825439691174
1.4585184E9,2,1.1272458877980605
1.4586048E9,2,1.1276663359049466
1.4586912E9,2,1.128086784011833
1.4587776E9,2,1.128507232118719
1.458864E9,2,1.1289276802256054
1.4589504E9,2,1.1293481283324918
1.4590368E9,2,1.129768576439378
1.4591232E9,2,1.1301890245462642
1.4592096E9,2,1.1306094726531504
1.459296E9,2,1.1310299207600367
1.4593824E9,2,1.1314503688669229
1.4594688E9,2,1.1318708169738092
1.4595552E9,2,1.1322912650806953
1.4596416E9,2,1.1327117131875817
1.459728E9,2,1.1331321612944678
1.4598144E9,2,1.1335526094013542
1.4599008E9,2,1.1339730575082403
1.4599872E9,2,1.1343935056151266
1.4600736E9,2,1.1348139537220128
1.46016E9,2,1.1352344018288991
1.4602464E9,2,1.1356548499357855
1.4603328E9,2,1.1360752980426716
1.4604192E9,2,1.136495746149558
1.4605056E9,2,1.136916194256444
1.460592E9,2,1.1373366423633304
1.4606784E9,2,1.1377570904702166
1.4607648E9,2,1.138177538577103
1.4608512E9,2,1.138597986683989
1.4609376E9,2,1.1390184347908754
1.461024E9,2,1.1394388828977615
1.4611104E9,2,1.1398593310046479
1.4611968E9,2,1.140279779111534
1.4612832E9,2,1.1407002272184203
1.4613696E9,2,1.1411206753253067
1.461456E9,2,1.1415411234321928
1.4615424E9,2,1.1419615715390792
1.4616288E9,2,1.1423820196459653
1.4617152E9,2,1.1428024677528517
1.4618016E9,2,1.1432229158597378
1.461888E9,2,1.1436433639666241
1.4619744E9,2,1.1440638120735103
1.4620608E9,2,1.1444842601803966
1.4621472E9,2,1.1449047082872827
1.4622336E9,2,1.145325156394169
1.46232E9,2,1.1457456045010552
1.4624064E9,2,1.1461660526079416
1.4624928E9,2,1.1465865007148277
1.4625792E9,2,1.147006948821714
1.4626656E9,2,1.1474273969286002
1.462752E9,2,1.1478478450354865
1.4628384E9,2,1.1482682931423729
1.4629248E9,2,1.148688741249259
1.4630112E9,2,1.1491091893561454
1.4630976E9,2,1.1495296374630315
1.463184E9,2,1.1499500855699178
1.4632704E9,2,1.150370533676804
1.4633568E9,2,1.1507909817836903
1.4634432E9,2,1.1512114298905765
1.4635296E9,2,1.1516318779974628
1.463616E9,2,1.152052326104349
1.4637024E9,2,1.1524727742112353
1.4637888E9,2,1.1528932223181214
1.4638752E9,2,1.1533136704250078
1.4639616E9,2,1.1537341185318941
1.464048E9,2,1.1541545666387802
1.4641344E9,2,1.1545750147456666
1.4642208E9,2,1.1549954628525527
1.4643072E9,2,1.155415910959439
1.4643936E9,2,1.1558363590663252
1.46448E9,2,1.1562568071732116
1.4645664E9,2,1.1566772552800977
1.4646528E9,2,1.157097703386984
1.4647392E9,2,1.1575181514938702
1.4648256E9,2,1.1579385996007565
1.464912E9,2,1.1583590477076426
1.4649984E9,2,1.158779495814529
1.4650848E9,2,1.1591999439214153
1.4651712E9,2,1.1596203920283015
1.4652576E9,2,1.1600408401351878
1.465344E9,2,1.160461288242074
1.4654304E9,2,1.1608817363489603
1.4655168E9,2,1.1613021844558464
1.4656032E9,2,1.1617226325627328
1.4656896E9,2,1.162143080669619
1.465776E9,2,1.1625635287765053
1.4658624E9,2,1.1629839768833914
1.4659488E9,2,1.1634044249902777
1.4660352E9,2,1.1638248730971639
1.4661216E9,2,1.1642453212040502
1.466208E9,2,1.1646657693109363
1.4662944E9,2,1.1650862174178227
1.4663808E9,2,1.1655066655247088
1.4664672E9,2,1.1659271136315952
1.4665536E9,2,1.1663475617384815
1.46664E9,2,1.1667680098453677
1.4667264E9,2,1.167188457952254
1.4668128E9,2,1.1676089060591401
1.4668992E9,2,1.1680293541660265
1.4669856E9,2,1.1684498022729126
1.467072E9,2,1.168870250379799
1.4671584E9,2,1.169290698486685
1.4672448E9,2,1.1697111465935714
1.4673312E9,2,1.1701315947004576
1.4674176E9,2,1.170552042807344
1.467504E9,2,1.17097249091423
1.4675904E9,2,1.1713929390211164
1.4676768E9,2,1.1718133871280028
1.4677632E9,2,1.1722338352348889
1.4678496E9,2,1.1726542833417752
1.467936E9,2,1.1730747314486614
1.4680224E9,2,1.1734951795555477
1.4681088E9,2,1.1739156276624338
1.4681952E9,2,1.1743360757693202
1.4682816E9,2,1.1747565238762063
1.468368E9,2,1.1751769719830927
1.4684544E9,2,1.1755974200899788
1.4685408E9,2,1.1760178681968652
1.4686272E9,2,1.1764383163037513
1.4687136E9,2,1.1768587644106376
1.4688E9,2,1.1772792125175238
1.4688864E9,2,1.1776996606244101
1.4689728E9,2,1.1781201087312962
1.4690592E9,2,1.1785405568381826
1.4691456E9,2,1.178961004945069
1.469232E9,2,1.179381453051955
1.4693184E9,2,1.1798019011588414
1.4694048E9,2,1.1802223492657276
1.4694912E9,2,1.180642797372614
1.4695776E9,2,1.1810632454795
1.469664E9,2,1.1814836935863864
1.4697504E9,2,1.1819041416932725
1.4698368E9,2,1.1823245898001589
1.4699232E9,2,1.182745037907045
1.4700096E9,2,1.1831654860139313
1.470096E9,2,1.1835859341208175
1.4701824E9,2,1.1840063822277038
1.4702688E9,2,1.1844268303345902
1.4703552E9,2,1.1848472784414763
1.4704416E9,2,1.1852677265483627
1.470528E9,2,1.1856881746552488
1.4706144E9,2,1.1861086227621351
1.4707008E9,2,1.1865290708690213
1.4707872E9,2,1.1869495189759076
1.4708736E9,2,1.1873699670827937
1.47096E9,2,1.18779041518968
1.4710464E9,2,1.1882108632965662
1.4711328E9,2,1.1886313114034526
1.4712192E9,2,1.1890517595103387
1.4713056E9,2,1.189472207617225
1.471392E9,2,1.1898926557241114
1.4714784E9,2,1.1903131038309975
1.4715648E9,2,1.1907335519378839
1.4716512E9,2,1.19115400004477
1.4717376E9,2,1.1915744481516564
1.471824E9,2,1.1919948962585425
1.4719104E9,2,1.1924153443654288
1.4719968E9,2,1.192835792472315
1.4720832E9,2,1.1932562405792013
1.4721696E9,2,1.1936766886860875
1.472256E9,2,1.1940971367929738
1.4723424E9,2,1.19451758489986
1.4724288E9,2,1.1949380330067463
1.4725152E9,2,1.1953584811136324
1.4726016E9,2,1.1957789292205188
1.472688E9,2,1.196199377327405
1.4727744E9,2,1.1966198254342912
1.4728608E9,2,1.1970402735411776
1.4729472E9,2,1.1974607216480637
1.4730336E9,2,1.19788116975495
1.47312E9,2,1.1983016178618362
1.4732064E9,2,1.1987220659687225
1.4732928E9,2,1.1991425140756087
1.4733792E9,2,1.199562962182495
1.4734656E9,2,1.1999834102893812
1.473552E9,2,1.2004038583962675
1.4736384E9,2,1.2008243065031536
1.4737248E9,2,1.20124475461004
1.4738112E9,2,1.2016652027169261
1.4738976E9,2,1.2020856508238125
1.473984E9,2,1.2025060989306988
1.4740704E9,2,1.202926547037585
1.4741568E9,2,1.2033469951444713
1.4742432E9,2,1.2037674432513574
1.4743296E9,2,1.2041878913582438
1.474416E9,2,1.20460833946513
1.4745024E9,2,1.2050287875720163
1.4745888E9,2,1.2054492356789024
1.4746752E9,2,1.2058696837857887
1.4747616E9,2,1.2062901318926749
1.474848E9,2,1.2067105799995612
1.4749344E9,2,1.2071310281064473
1.4750208E9,2,1.2075514762133337
1.4751072E9,2,1.20797192432022
1.4751936E9,2,1.2083923724271062
1.47528E9,2,1.2088128205339925
1.4753664E9,2,1.2092332686408787
1.4754528E9,2,1.209653716747765
1.4755392E9,2,1.2100741648546511
1.4756256E9,2,1.2104946129615375
1.475712E9,2,1.2109150610684236
1.4757984E9,2,1.21133550917531
1.4758848E9,2,1.211755957282196
1.4759712E9,2,1.2121764053890824
1.4760576E9,2,1.2125968534959686
1.476144E9,2,1.213017301602855
1.4762304E9,2,1.213437749709741
1.4763168E9,2,1.2138581978166274
1.4764032E9,2,1.2142786459235135
1.4764896E9,2,1.2146990940303999
1.476576E9,2,1.2151195421372862
1.4766624E9,2,1.2155399902441724
1.4767488E9,2,1.2159604383510587
1.4768352E9,2,1.2163808864579448
1.4769216E9,2,1.2168013345648312
1.477008E9,2,1.2172217826717173
1.4770944E9,2,1.2176422307786037
1.4771808E9,2,1.2180626788854898
1.4772672E9,2,1.2184831269923762
1.4773536E9,2,1.2189035750992623
1.47744E9,2,1.2193240232061486
1.4775264E9,2,1.2197444713130348
1.4776128E9,2,1.2201649194199211
1.4776992E9,2,1.2205853675268075
1.4777856E9,2,1.2210058156336936
1.477872E9,2,1.22142626374058
1.4779584E9,2,1.221846711847466
1.4780448E9,2,1.2222671599543524
1.4781312E9,2,1.2226876080612386
1.4782176E9,2,1.223108056168125
1.478304E9,2,1.223528504275011
1.4783904E9,2,1.2239489523818974
1.4784768E9,2,1.2243694004887835
1.4785632E9,2,1.2247898485956699
1.4786496E9,2,1.225210296702556
1.478736E9,2,1.2256307448094423
1.4788224E9,2,1.2260511929163287
1.4789088E9,2,1.2264716410232148
1.4789952E9,2,1.226892089130101
1.4790816E9,2,1.2273125372369873
1.479168E9,2,1.2277329853438737
1.4792544E9,2,1.2281534334507598
1.4793408E9,2,1.2285738815576461
1.4794272E9,2,1.2289943296645323
1.4795136E9,2,1.2294147777714186
1.4796E9,2,1.2298352258783047
1.4796864E9,2,1.230255673985191
1.4797728E9,2,1.2306761220920772
1.4798592E9,2,1.2310965701989636
1.4799456E9,2,1.2315170183058497
1.480032E9,2,1.231937466412736
1.4801184E9,2,1.2323579145196222
1.4802048E9,2,1.2327783626265085
1.4802912E9,2,1.2331988107333949
1.4803776E9,2,1.233619258840281
1.480464E9,2,1.2340397069471674
1.4805504E9,2,1.2344601550540535
1.4806368E9,2,1.2348806031609398
1.4807232E9,2,1.235301051267826
1.4808096E9,2,1.2357214993747123
1.480896E9,2,1.2361419474815984
1.4809824E9,2,1.2365623955884848
1.4810688E9,2,1.236982843695371
1.4811552E9,2,1.2374032918022573
1.4812416E9,2,1.2378237399091434
1.481328E9,2,1.2382441880160298
1.4814144E9,2,1.238664636122916
1.4815008E9,2,1.2390850842298022
1.4815872E9,2,1.2395055323366886
1.4816736E9,2,1.2399259804435747
1.48176E9,2,1.240346428550461
1.4818464E9,2,1.2407668766573472
1.4819328E9,2,1.2411873247642335
1.4820192E9,2,1.2416077728711197
1.4821056E9,2,1.242028220978006
1.482192E9,2,1.2424486690848922
1.4822784E9,2,1.2428691171917785
1.4823648E9,2,1.2432895652986646
1.4824512E9,2,1.243710013405551
1.4825376E9,2,1.2441304615124373
1.482624E9,2,1.2445509096193235
1.4827104E9,2,1.2449713577262096
1.4827968E9,2,1.245391805833096
1.4828832E9,2,1.2458122539399823
1.4829696E9,2,1.2462327020468684
1.483056E9,2,1.2466531501537548
1.4831424E9,2,1.247073598260641
1.4832288E9,2,1.2474940463675273
1.4833152E9,2,1.2479144944744134
1.4834016E9,2,1.2483349425812997
1.483488E9,2,1.2487553906881859
1.4835744E9,2,1.244
1.4836608E9,2,1.244
1.4837472E9,2,1.244
1.4838336E9,2,1.244
1.48392E9,2,1.2338567180925666
1.4840064E9,2,1.244
1.4840928E9,2,1.244
1.4841792E9,2,1.224
1.4842656E9,2,1.2445717069415543
1.484352E9,2,1.244
1.4844384E9,2,1.224
1.4845248E9,2,1.2147255678266307
1.4846112E9,2,1.219
1.4846976E9,2,1.2462236847275157
1.484784E9,2,1.2259411422664428
1.4848704E9,2,1.229
1.4849568E9,2,1.214
1.4850432E9,2,1.199
1.4851296E9,2,1.199
1.485216E9,2,1.179
1.4853024E9,2,1.218011799792531
1.4853888E9,2,1.199
1.4854752E9,2,1.189
1.4855616E9,2,1.1956884131076486
1.485648E9,2,1.1827750625864066
1.4857344E9,2,1.179
1.4858208E9,2,1.184
1.4543712E9,3,1.107064396902222
1.4544576E9,3,1.1074848449695078
1.454544E9,3,1.1079052930367936
1.4546304E9,3,1.1083257411040794
1.4547168E9,3,1.1087461891713652
1.4548032E9,3,1.1091666372386508
1.4548896E9,3,1.1095870853059366
1.454976E9,3,1.1100075333732224
1.4550624E9,3,1.1104279814405082
1.4551488E9,3,1.1108484295077938
1.4552352E9,3,1.1112688775750796
1.4553216E9,3,1.1116893256423654
1.455408E9,3,1.1121097737096513
1.4554944E9,3,1.1125302217769368
1.4555808E9,3,1.1129506698442226
1.4556672E9,3,1.1133711179115084
1.4557536E9,3,1.1137915659787943
1.45584E9,3,1.11421201404608
1.4559264E9,3,1.1146324621133656
1.4560128E9,3,1.1150529101806514
1.4560992E9,3,1.1154733582479373
1.4561856E9,3,1.115893806315223
1.456272E9,3,1.1163142543825086
1.4563584E9,3,1.1167347024497944
1.4564448E9,3,1.1171551505170803
1.4565312E9,3,1.117575598584366
1.4566176E9,3,1.1179960466516519
1.456704E9,3,1.1184164947189374
1.4567904E9,3,1.1188369427862233
1.4568768E9,3,1.119257390853509
